Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_subtitle,Quest,Quest Info,,,"Return to the trader to obtain your stack of Molino bulletproof glass",,"Kehre zum Händler zurück um deinen Stapel kugelsicheres Molino-Glas zu erhalten","Retorne ao comerciante para obter sua pilha de vidro à prova de balas Molino","Retour à l'opérateur pour obtenir votre pile de verre à pare-balles Molino","Torna al commerciante per ottenere la tua pila di vetro bulletproof Molino","「モリノの防弾ガラスのスタックを得るために、トレーダーに戻ってください」","당신의 몰리노 방탄 유리를 얻기 위해서 무역업자에게 돌아가십시오.","Powrót do handlowca, aby uzyskać Twój stos szkła kuloodpornego Molino","Retorne ao comerciante para obter sua pilha de vidro à prova de balas Molino","Вернуться к трейдеру, чтобы получить ваш стек пуленепробиваемый бокал Молино","Molino kurşungeçirmez cam yığınını almak için tacirlere geri dönün.","回到贸易商那里获取你的堆砌莫利诺防弹玻璃","回到交易員去獲取你的 Molino 防彈玻璃","Volver al comerciante para obtener su pila de vidrio a prueba de balas de Molino"
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,Quest,Quest Info,,,"Now that you have collected the needed items, return the trader to collect your reward.",,"Nachdem Sie die benötigten Gegenstände gesammelt haben geben Sie den Händler zurück um Ihre Belohnung zu sammeln","Agora que você coletou os itens necessários, devolver o comerciante para cobrar sua recompensa.","Maintenant que vous avez rassemblé les articles nécessaires, retaisez l'opérateur pour récupérer votre récompense.","Ora che avete raccolto gli articoli necessari, restituite il commerciante per raccogliere la vostra ricompensa'.","「これで必要な品物を集めてきたので、商人を返して、報酬を集めます」","이제 필요한 항목을 수집했으니, 트레이더를 돌려서 보상을 받으십시오.","Teraz, gdy zebraliście potrzebne przedmioty, zwróć przedsiębiorcę, aby zbierał swoją nagrodę.","Agora que você coletou os itens necessários, devolver o comerciante para cobrar sua recompensa.","Теперь, когда вы собрали нужные вещи, верните трейдера, чтобы забрать вашу награду'.","Artık ihtiyaç duyulan eşyaları topladınız, tüccarın ödülünü almaya geri dönsün.","现在你已经收集了所需要的物品，请退货者来收你的奖励。","「現在你已收集了所需物品，請回報商戶收取你的獎賞。」","Ahora que usted ha recogido los artículos necesarios, devuelva el comerciante para recoger su recompensa."
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_offer,Quest,Quest Info,,,"You've really made a name for yourself with your continued support of your community. Return to the trader to collect your reward of a stack of super-clear Molino bulletproof glass.",,"Sie haben sich mit Ihrer fortgesetzten Unterstützung Ihrer Community wirklich einen Namen gemacht. Kehre zum Händler zurück um deine Belohnung für einen Stapel superklaren kugelsicheren Molino-Glases zu erhalten","Você realmente fez um nome para si mesmo com o seu apoio contínuo da sua comunidade. Retorne ao comerciante para coletar sua recompensa de uma pilha de vidros à prova de balas Molino super clara.","Vous avez vraiment fait un nom pour vous avec votre soutien continu de votre communauté. Retour à l'opérateur pour récupérer votre récompense d'une pile de verre à l'épreuve du Molino super-clair.","Hai davvero fatto un nome per te stesso con il tuo continuo supporto alla tua comunità. Torna al commerciante per raccogliere la tua ricompensa di una pila di vetro di bulletproof Molino super chiaro '.","「あなたは自分のコミュニティーを継続的にサポートして、自分自身の名前を作ってきたのです。 トレーダーに戻り、超澄んだモリーノ防弾ガラスのスタックのご褒美を集金する」とした。","커뮤니티의 지속적인 지원을 통해 자신의 이름을 직접 만들었습니다. 수퍼클리어 몰리노 방탄 유리의 스택에 대한 보상을 수집하려면 트레이더에게 돌아가십시오.","Naprawdę wyrobiłeś sobie imię dla siebie z ciągłym wsparciem Twojej społeczności. Wróć do handlowca, aby odebrać nagrodę ze stosu super-jasnego Molino kuloodpornego szkła.","Você realmente fez um nome para si mesmo com o seu apoio contínuo da sua comunidade. Retorne ao comerciante para coletar sua recompensa de uma pilha de vidros à prova de balas Molino super clara.","Вы действительно сделали себе имя при неизменной поддержке вашего сообщества. Вернитесь к торговцу, чтобы получить награду за стопку супер-ясного пуленепробитого стекла Молино.","Topluluğunuza devam eden desteğinizle gerçekten kendinize bir isim vermişiniz. Bir yığın süper berrak Molino kurşun geçirmez camın ödülünüzü toplamak için tacirine geri dönün.","你在社区的持续支持下，确实为自己创造了一个名字。 请返回到该交易员，以收集您对一叠超清 Molino 防弹玻璃的奖励。","「你真的為自己創造了一個名字，在你的社區繼續支持下。 請回到交易者收集您的獎賞，以獲得一疊超清晰的 Molino 防彈玻璃的獎賞。」","Realmente has hecho un nombre por ti mismo con tu apoyo continuo de tu comunidad. Vuelva al comerciante para recoger su recompensa de una pila de cristal a prueba de balas de Molino súper claro."
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_statement,Quest,Quest Info,,,"Obtain the recipe to Molino bulletproof glass from the trader",,"Beziehen Sie das Rezept für Molino bulletproof glass vom Händler","Obter a receita de vidro à prova de balas Molino do comerciante","Obtenir la recette du verre à l'épreuve Molino de l'opérateur","Ottenere la ricetta al Molino bulletproof vetro del commerciante","トレーダーからモリーノ防弾ガラスのレシピを入手","상기 상인으로부터 몰리노 방탄 유리에 대한 레시피를 얻는다.","Pobierz przepis na Molino kuloodporny szkło od handlowca","Obter a receita de vidro à prova de balas Molino do comerciante","Получить рецепт молино пуленепробиваемые стекла у трейдера","Molaino kurşungeçirmez camın tarifini tüccara alın","从贸易商处获取 Molino 防弹玻璃的配方","「從商人那裡取得 Molino 防彈玻璃的配方」","Obtener la receta a Molino de vidrio a prueba de balas del comerciante"
vetquestrewarddialog_toc_glassNonFuzzyBulletproofBlockVariantHelper,Quest,Dialogs,,,"Return to the trader to obtain your recipe to craft Molino bulletproof glass",,"Kehre zum Händler zurück um dein Rezept für die Herstellung von kugelsicherem Molino-Glas zu erhalten","Retorne ao comerciante para obter sua receita para fazer artesanato Molino a prova de balas","Retour à l'opérateur pour obtenir votre recette pour fabriquer du verre à l'épreuve du Molino","Torna al commerciante per ottenere la tua ricetta in vetro artigianale Molino","「トレーダーに戻って、モリーノの防弾きガラスをクラフトするレシピを入手してください」","당신의 조리법을 입수하여 몰리노 방탄 유리를 제조하기 위한 트레이더로의 귀환","Powrót do handlowca, aby uzyskać swój przepis na rzemiosło Molino kuloodporny","Retorne ao comerciante para obter sua receita para fazer artesanato Molino a prova de balas","Вернуться к трейдеру, чтобы получить ваш рецепт' Молино пуленепробиваемый стекло","Molino kurşun geçirmez camın tarifini elde etmek için tacirlere geri dönün.","回到贸易商那里获取你的配方来制作莫利诺防弹玻璃","「返回貿易商，取得你的配方，以製造 Molino 防彈玻璃」","Volver al comerciante para obtener su receta para elaborar vidrio a prueba de balas Molino"
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,Quest,Quest Info,,,"Collect standard bulletproof glass for White River settlements",,"Sammle kugelsicheres standardglas für Siedlungen am Weißen Fluss","Coletar vidro de prova de balas padrão para assentamentos de Rio Branco","Collecter des vitres à balles standard pour les colonies de White River","Raccogli vetro bulletproof standard per gli insediamenti di White River","「ホワイト・リバー入植地に向けた標準防弾ガラスを集める」","화이트 강 유역의 표준 방탄 유리를 수집합니다.","Zebrać standardowe szkło kuloodporne do osiedla White River","Coletar vidro de prova de balas padrão para assentamentos de Rio Branco","Собирать стандартные пуленепробиваемые стекла для белых речных поселков","Beyaz nehir yerleşimleri için standart kurşun geçirmez cam topluyorum","为白河定居点收集标准防弹玻璃","「收集白河定居點的標準防彈玻璃」","Recoger vidrio a prueba de balas estándar para los asentamientos de los ríos blancos"
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_subtitle,Quest,Quest Info,,,"Obtain the recipe for Molino bulletproof glass by gathering 150 regular bulletproof glass",,"Erhalten Sie das Rezept für kugelsicheres Molino-Glas indem Sie 150 normale kugelsichere Gläser sammeln","Obter a receita de vidro à prova de balas Molino ao reunir 150 vidros de prova de balas regulares","Obtenir la recette du verre à l'épreuve Molino en recueillant 150 verres à balles ordinaires","Ottenere la ricetta del vetro bulletproof Molino raccogliendo 150 regolari di vetro bulletproof","150 個の定期防弾ガラスを集めることにより、「モリノ防弾ガラスのレシピ」を取得します。","150개의 일반 방탄유리를 수집하여 몰리노 방탄유리의 조리법을 입수하십시오.","Uzyskaj przepis na szkło kuloodporne Molino zbierając 150 zwykłej szklanki kuloodpornej","Obter a receita de vidro à prova de balas Molino ao reunir 150 vidros de prova de balas regulares","Получить рецепт на пуленепробиваемые стекла Молино, собрав 150 обычных пуленепробиваемые стекла","150 adet düzenli kurşun geçirmez cam toplayarak Molino kurşun geçirmez camın tarifini alın.","通过收集 150 条常规防弹玻璃获得莫利诺防弹玻璃的配方","「透過收集 150 個普通防彈玻璃，取得 Molino 防彈玻璃的配方」","Obtenga la receta para el vidrio a prueba de balas de Molino reuniendo 150 vidrios regulares a prueba de balas"
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,Quest,Quest Info,,,"Gather 150 regular bulletproof glass to receive the recipe for super-clear Molino bulletproof glass.",,"Sammeln Sie 150 normale kugelsichere Gläser um das Rezept für superklares kugelsicheres Molino-Glas zu erhalten","Reúna 150 vidros a prova de balas para receber a receita de vidros à prova de balas Molino super claro'.","Cuir 150 verres à balles ordinaires pour recevoir la recette de verre à pare-balles Molino super-clair.","Raccogli 150 regolari di vetro bulletproof per ricevere la ricetta per il vetro bulletproof Molino super chiaro'.","「超澄んだモリーノ防弾ガラスのレシピを得るために、 150 個の防弾性の防弾ガラスを収集します」","150개의 일반 방탄유리를 모아서 슈퍼클리어 몰리노 방탄유리의 조리법을 받습니다.","Zbierz 150 zwykłych kuloodpornych szkła, aby otrzymać przepis na super jasne mołino kuloodporne szkło.","Reúna 150 vidros a prova de balas para receber a receita de vidros à prova de balas Molino super claro'.","Соберите 150 обычных пуленепробиваемые стекла, чтобы получить рецепт супер-ясного пуленепробитого стекла Молино'.","Süper berrak Molino kurşun geçirmez camın tarifini almak için 150 adet düzenli kurşun geçirmez cam toplayın.","收集 150 个常规防弹玻璃，以接收超清 Molino 防弹玻璃的配方 ' 。","收集 150 個常規防彈玻璃，以獲得超清晰的 Molino 防彈玻璃的配方。","Reúna 150 vidrios regulares a prueba de balas para recibir la receta de vidrio a prueba de balas de Molino súper claro'."
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_offer,Quest,Quest Info,,,"After handing out so much regular bulletproof glass, the White River community is in desperate need of more regular bulletproof glass to give to newer community members and volunteers. Help the community by providing 150 regular bulletproof glass and in return the trader will offer you their new Molino bulletproof glass recipe. Gather 150 regular bulletproof glass.",,"Nachdem die White River Community so viel reguläres kugelsicheres Glas verteilt hat braucht sie dringend mehr reguläres kugelsicheres Glas um es neueren Community-Mitgliedern und Freiwilligen zu geben. Helfen Sie der Community indem Sie 150 reguläres kugelsicheres Glas bereitstellen. Im Gegenzug bietet Ihnen der Händler das neue Rezept für kugelsicheres Glas von Molino an. Sammeln Sie 150 normale kugelsichere Gläser","Depois de distribuir tanto vidro regular à prova de balas, a comunidade do Rio Branco está com necessidade desesperada de mais vidro de prova de bala regular para dar aos membros da comunidade mais recentes e voluntários. Ajude a comunidade fornecendo 150 vidros a prova de balas regulares e em troca o comerciante oferecerá sua nova receita de vidro à prova de bulletário Molino. Junte 150 vidros de prova de balas regulares.","Après avoir distribué autant de vitres à balles régulières, la communauté de White River a désespérément besoin d'un verre à l'épreuve des balles plus régulier à donner aux nouveaux membres de la communauté et aux nouveaux bénévoles. Aidez-vous de la communauté en fournissant 150 verres à balles ordinaires et en retour, l'opérateur vous offrira sa nouvelle recette de verre à l'épreuve du Molino. Cuir 150 verres à balles ordinaires.","Dopo aver tirato fuori così tanto regolare vetro bulletproof, la comunità di White River è in disperato bisogno di un vetro bulletproof più regolare da dare ai membri della comunità e ai volontari. Aiutate la comunità fornendo 150 vetri regolari di bulletproof e in cambio il commerciante vi offrirà la loro nuova ricetta di vetro Molino bulletproof. Raccogli 150 regolari di vetro bulletproof '.","「多くの正規の防弾ガラスを配った後、ホワイト川のコミュニティは、より新しいコミュニティのメンバーやボランティアに対して、より一般的な防弾ガラスを必要としています。 150 個の規則的な防弾ガラスを提供することによってコミュニティを支援し、戻ってくるトレーダーは、新しいモリノの防弾ガラスのレシピを提供する。 150 個の正規の防弾ガラスを集めます。","일반 방탄유리를 너무 많이 나눠주고 나서, 백악관은 더 많은 규칙적인 방탄 유리가 절실히 필요한데, 새로운 지역사회 구성원들과 자원봉사자들에게 줄 것을 요구하고 있습니다. 150개의 일반 방탄유리를 제공하여 커뮤니티에 도움을 주고, 그 대가로 한 트레이더는 새로운 몰리노 방탄유리 조리법을 제공할 것입니다. 150개의 일반 방탄유리를 수집하라.","Po rozdaniu tak bardzo regularnego szkła kuloodpornego, społeczność White River jest w desperackiej potrzebie bardziej regularnego szkła kuloodpornego, aby dać nowszym członkom społeczności i wolontariuszy. Pomóż wspólnocie, dostarczając 150 regularnych szkła kuloodpornego i w zamian handlowiec zaproponuje Ci ich nowy mołomiński bulletproof szklanej receptury. Zbierz 150 zwykłych szklanek kuloodpornych.","Depois de distribuir tanto vidro regular à prova de balas, a comunidade do Rio Branco está com necessidade desesperada de mais vidro de prova de bala regular para dar aos membros da comunidade mais recentes e voluntários. Ajude a comunidade fornecendo 150 vidros a prova de balas regulares e em troca o comerciante oferecerá sua nova receita de vidro à prova de bulletário Molino. Junte 150 vidros de prova de balas regulares.","После того, как мы раздавали так много обычных пуленепробиваных стекол, сообщество' Белые реки ' отчаянно нуждается в более регулярном пуленепробиваном стекле, чтобы дать возможность новым членам общины и добровольцам. Помогите сообществу, предостав 150 обычных пуленепробиваных стекол и в свою очередь трейдер предложит вам свой новый рецепт молино пуленепробиваемый стеклянный рецепт. Собирай 150 обычных пуленепробиваемые стекла.","Bu kadar düzenli kurşun geçirmez cam dağıtıldıktan sonra, White River topluluğu daha yeni topluluk üyelerine ve gönüllülere vermek için daha düzenli bir kurşun geçirmez camın çaresiz bir şekilde ihtiyacı var. 150 adet düzenli kurşun geçirmez cam sağlayarak ve tüccarın size yeni Molino kurşun geçirmez cam tarifini sunacağını sağlayarak topluma yardım edin. 150 adet düzenli kurşun geçirmez cam toplayın.","在派发了这么多常规防弹玻璃后，白江社区迫切需要更多常规防弹玻璃给更新的社区成员和志愿者。 通过提供 150 个常规防弹玻璃帮助社区，并让贸易商向您提供他们新的 Molino 防弹玻璃配方。 收集 150 个常规防弹玻璃","「白河社區在派發了這麼多普通的防彈玻璃後，迫切需要更定期的防彈玻璃，給更新的社區成員和義工。」 透過提供 150 個定期防彈玻璃，並讓交易者提供他們全新的 Molino 防彈玻璃配方，幫助社會大眾。 收集 150 個普通的防彈玻璃。","Después de entregar tanto vidrio a prueba de balas, la comunidad del Río Blanco está en una necesidad desesperada de un vidrio a prueba de balas más regular para dar a los nuevos miembros de la comunidad y a los voluntarios. Ayuda a la comunidad proporcionando 150 vidrio a prueba de balas y a cambio el comerciante le ofrecerá su nueva receta de vidrio a prueba de balas de Molino. Reúna 150 vidrios regulares a prueba de balas."
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_statement,Quest,Quest Info,,,"Help your community gather regular bulletproof glass to protect the town center and receive the recipe for super-clear Molino bulletproof glass.",,"Helfen Sie Ihrer Gemeinde regelmäßig kugelsicheres Glas zu sammeln um das Stadtzentrum zu schützen und erhalten Sie das Rezept für superklares kugelsicheres Molino-Glas","Ajude sua comunidade a reunir vidros de prova de balas regulares para proteger o centro da cidade e receber a receita de vidros à prova de balas Molino super claro'.","Aideez votre communauté à recueillir régulièrement du verre à l'épreuve des balles pour protéger le centre ville et recevoir la recette du verre à l'épreuve des ampoules Molino'.","Aiutate la vostra comunità a raccogliere un vetro regolare di bulletproof per proteggere il centro cittadino e ricevere la ricetta per il vetro bulletproof super chiaro Molino'.","町のセンターを保護し、超澄んだモリーノ防弾ガラスのレシピを受けるために、コミュニティーが定期的な防弾ガラスを収集するのを支援します。","마을 회관을 보호하기 위해 정기적인 방탄 유리를 모아서 슈퍼클리어 몰리노 방탄유리의 조리법을 받을 수 있도록 도와주세요.","Pomóż wspólnocie zebrać regularne szkło kuloodporne, aby chronić centrum miasta i otrzymać przepis na super-jasne Molino kuloodporny szkła.","Ajude sua comunidade a reunir vidros de prova de balas regulares para proteger o centro da cidade e receber a receita de vidros à prova de balas Molino super claro'.","Помогите сообществу собрать обычные пуленепробиваемые стекла, чтобы защитить центр города и получить рецепт супер-ясного пуленепробиваного стекла Молино'.","Topluluğunuza kent merkezini korumak ve süper berrak Molino kurşun geçirmez cam tarifi almak için düzenli kurşun geçirmez cam toplayın.","帮助您的社区收集常规防弹玻璃以保护市中心，并获得超清 Molino 防弹玻璃的配方。","「幫助你的社區收集定期的防彈玻璃，以保護市中心，並獲得超清晰的 Molino 防彈玻璃的秘訣。」","Ayuda a tu comunidad a recoger un vidrio a prueba de balas para proteger el centro de la ciudad y recibir la receta de un cristal antibalas de Molino'."
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_group,Quest,Quest Info,,,"White River - Tools of Citizenship, Elite Quest for the recipe to Molino bulletproof glass",,"White River - Werkzeuge der Staatsbürgerschaft elite-Suche nach dem Rezept für kugelsicheres Molino-Glas","Rio Branco-Ferramentas de Cidadania, Elite Quest para a receita de vidro à prova de balas Molino","White River-Tools of Citizenship, Elite Quest for the recette to Molino bulletproof glass","White River - Tools of Citizenship, Elite Quest for the recipe to Molino bulletproof glass","「ホワイト・リバー・ツール・オブ・シチズンシップ、エライト・クエスト、モリノの防弾ガラスへのレシピ」","화이트 리버-문명의 도구, 엘리트퀘스트는 몰리노 방탄 유리","White River-Tools of Citizenship, Elite Quest for the recipe to Molino bulletproof glass","Rio Branco-Ferramentas de Cidadania, Elite Quest para a receita de vidro à prova de balas Molino","Белая река-Инструменты гражданства, Элитный Квест по рецепту Молино пуленепробиваемые стекла","Beyaz River-Vatandaşlık Araçları, Elite Quest tarifi için Molino kurşun geçirmez cam tarifi","White River - Tools of Citizenship ， Elite Quest 为 Molino 防弹玻璃配方","「白河 - 公民權工具，菁英歷險」配方，以莫利諾防彈玻璃為配方","White River-Tools of Citizenship, Elite Quest para la receta de vidrio a prueba de balas de Molino"
elitequestdialog_toc_glassNonFuzzyBulletproofBlockVariantHelper,Quest,Dialogs,,,"Obtain Molino bulletproof glass' recipe by gathering 150 regular bulletproof glass",,"Erhalten Sie das Rezept von Molino bulletproof glass indem Sie 150 normale bulletproof glass sammeln","Obter a receita de vidro à prova de balas de molino recolhendo 150 vidros de prova de balas regulares","Obtenir la recette du verre à l'épreuve Molino en recueillant 150 verres à balles ordinaires","Ottenere la ricetta del vetro bulletproof molino raccogliendo 150 regolari di vetro bulletproof","「 150 個の正規の防弾ガラスを集めることにより、モリノ防弾ガラスのレシピを取得する」","150개의 일반 방탄유리를 모아 '몰리노 방탄유리' 조리법을 얻었다.","Uzyskanie szkła kuloodpornego Molino' przepis, zbierając 150 regularne szkło kuloodporne","Obter a receita de vidro à prova de balas de molino recolhendo 150 vidros de prova de balas regulares","Получите бокал-пуленепробиваемый рецепт Молино, собрав 150 обычных пуленепробиваемые стекла","Molino kurşun geçirmez cam tarifini 150 adet normal kurşun geçirmez cam' toplayarak edinin.","通过收集 150 条常规防弹玻璃' 获得莫利诺防弹玻璃' 配方","「透過收集 150 個普通防彈玻璃，取得 Molino 防彈玻璃的配方」","Obtener la receta de vidrio a prueba de balas de Molino reuniendo 150 vidrio a prueba de balas regular"
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,Quest,Quest Info,,,"Elite Reward of Molino Bulletproof Glass Recipe",,"Elite Belohnung von Molino bulletproof glass Rezept","Elite Recompensa de Molino Bulletproof Glass Receita","Elite Reward of Molino Bulletproof Glass Recipe","Elite Ricompensa di Molino Bulletproof Glass Recipe","モリーノ ' Elite Reward of Molino Reward of Molino Reward","몰리노 불레프루프 유리의 엘리트 리워드","Elite nagrody Molino Bulletproof Szkło przepis","Elite Recompensa de Molino Bulletproof Glass Receita","Элитное вознаграждение Молино Буллетулонепроницаем Рецепт","Molino Kurşun Geçirmez Cam Tarifinin Seçkin ödülü","精英奖励莫利诺防弹玻璃食谱","「精英獎勵玻璃配方玻璃配方」","Recompensa de élite de la receta de vidrio a prueba de balas de Molino"
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_subtitle,Quest,Quest Info,,,"Return to the trader to obtain your recipe to Molino bulletproof glass",,"Kehre zum Händler zurück um dein Rezept für Molino bulletproof glass zu erhalten","Retorne ao comerciante para obter sua receita de vidro à prova de balas Molino","Retour à l'opérateur pour obtenir votre recette en verre à l'épreuve de Molino","Torna al commerciante per ottenere la tua ricetta al vetro di bulletproof Molino","「モリノの防弾ガラスにレシピを得るために、トレーダーに戻ってください」","당신의 조리법을 몰리노 방탄 유리로 얻기 위해서 무역업자에게 돌아가십시오.","Powrót do handlowca, aby uzyskać swój przepis na mołino kuloodporne szkło","Retorne ao comerciante para obter sua receita de vidro à prova de balas Molino","Вернуться к трейдеру, чтобы получить ваш рецепт Молино пуленепробиваемый стекло","Molino kurşun geçirmez camın tarifini elde etmek için tacirlere geri dönün.","回到贸易商那里去获取你的配方到莫利诺防弹玻璃","「返回貿易商，向 Molino 防彈玻璃上取得您的配方」","Volver al comerciante para obtener su receta de vidrio a prueba de balas de Molino"
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,Quest,Quest Info,,,"Return the trader to learn how to craft your own Molino bulletproof glass.",,"Retten Sie den Trader, um zu lernen, wie Sie Ihr eigenes Molino kugeldichtes Glas basteln.","Retorne o comerciante para aprender a fazer o seu próprio vidro à prova de balas Molino.","Retournez l'opérateur pour apprendre à fabriquer votre propre verre à l'épreuve de Molino.","Torna il commerciante per imparare a artigianare il tuo bicchiere di bulletproof Molino'.","「トレーダーを戻して、モリーノの防弾きガラスを作る方法を学ぶ」。","여러분의 몰리노 방탄 유리를 만드는 법을 배우기 위해서 트레이더를 돌려보세요.","Zwróć przedsiębiorcę, aby dowiedzieć się, jak umiejętnie rzemiosłem szkłem kuloodpornym Molino'.","Retorne o comerciante para aprender a fazer o seu próprio vidro à prova de balas Molino.","Верните трейдера, чтобы узнать, как создать свое собственное пуленепробиваемые стекла Молино'.","Kendi Molino kurşun geçirmez camın nasıl olduğunu öğrenmek için tüccara geri döndür.","请退货者学习如何制作自己的 Molino 防弹玻璃。","讓交易者學習如何製作自己的 Molino 防彈玻璃。","Devuelva al comerciante para aprender a elaborar su propio vidrio a prueba de balas de Molino'."
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_offer,Quest,Quest Info,,,"You've really made a name for yourself with your continued support of your community. Return to the trader and learn how to craft your own Molino bulletproof glass.",,"Sie haben sich mit Ihrer fortgesetzten Unterstützung Ihrer Community wirklich einen Namen gemacht. Kehren Sie zum Händler zurück und lernen Sie wie Sie Ihr eigenes kugelsicheres Molino-Glas herstellen","Você realmente fez um nome para si mesmo com o seu apoio contínuo da sua comunidade. Retorne ao comerciante e aprenda a craft seu próprio vidro à prova de balas Molino.","Vous avez vraiment fait un nom pour vous avec votre soutien continu de votre communauté. Retournez à l'opérateur et apprenez à fabriquer votre propre verre à l'épreuve du Molino.","Hai davvero fatto un nome per te stesso con il tuo continuo supporto alla tua comunità. Torna al commerciante e impara a artigianare il tuo bicchiere di bulletproof Molino '.","「あなたは自分のコミュニティーを継続的にサポートして、自分自身の名前を作ってきたのです。 トレーダーに戻り、モリーノの防弾ガラスを作る方法を学ぶ。」","커뮤니티의 지속적인 지원을 통해 자신의 이름을 직접 만들었습니다. 한 트레이더에게 돌아가서 여러분의 몰리노 방탄 유리를 만드는 법을 배우세요.","Naprawdę wyrobiłeś sobie imię dla siebie z ciągłym wsparciem Twojej społeczności. Wróć do handlowca i dowiecie się, jak umiejętnie rzemiosło szkła kuloodpornego.","Você realmente fez um nome para si mesmo com o seu apoio contínuo da sua comunidade. Retorne ao comerciante e aprenda a craft seu próprio vidro à prova de balas Molino.","Вы действительно сделали себе имя при неизменной поддержке вашего сообщества. Вернитесь к трейдеру и узнай, как создать свое собственное пуленепробиваное стекло Молино '.","Topluluğunuza devam eden desteğinizle gerçekten kendinize bir isim vermişiniz. Tüccara dönün ve kendi Molino kurşun geçirmez camın nasıl zanaatkarını öğrenmeyi öğrenin.","你在社区的持续支持下，确实为自己创造了一个名字。 回到贸易商，学习如何制作自己的 Molino 防弹玻璃。","「你真的為自己創造了一個名字，在你的社區繼續支持下。 回到交易員，學習如何製作自己的 Molino 防彈玻璃。」","Realmente has hecho un nombre por ti mismo con tu apoyo continuo de tu comunidad. Vuelva al comerciante y aprenda a elaborar su propio vidrio a prueba de balas de Molino."
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_statement,Quest,Quest Info,,,"Obtain your Molino bulletproof glass recipe from the trader",,"Beziehen Sie Ihr Molino bulletproof glass Rezept vom Händler","Obter sua receita de vidro à prova de balas Molino do comerciante","Obtenez votre recette de verre à l'épreuve de Molino de l'opérateur","Ottenere la tua ricetta di vetro bulletproof da parte del commerciante","トレーダーからモリーノ防弾ガラスのレシピを入手","상인으로부터 몰리노 방탄유리 조리법을 얻는다.","Pobierz przepis szklany kuloodporny Molino od handlowca","Obter sua receita de vidro à prova de balas Molino do comerciante","Получите рецепт молино пуленепробиваемый рецепт от трейдера","Molino kurşun geçirmez cam tarifini tüccardan al.","从贸易商处获取您的 Molino 防弹玻璃配方","從商人那裡獲取你的 Molino 防彈玻璃配方","Obtenga su receta de vidrio a prueba de balas de Molino del comerciante"
elitequestrewarddialog_toc_glassNonFuzzyBulletproofBlockVariantHelper,Quest,Dialogs,,,"Return to the trader to obtain your recipe to craft Molino bulletproof glass",,"Kehre zum Händler zurück um dein Rezept für die Herstellung von kugelsicherem Molino-Glas zu erhalten","Retorne ao comerciante para obter sua receita para fazer artesanato Molino a prova de balas","Retour à l'opérateur pour obtenir votre recette pour fabriquer du verre à l'épreuve du Molino","Torna al commerciante per ottenere la tua ricetta in vetro artigianale Molino","「トレーダーに戻って、モリーノの防弾きガラスをクラフトするレシピを入手してください」","당신의 조리법을 입수하여 몰리노 방탄 유리를 제조하기 위한 트레이더로의 귀환","Powrót do handlowca, aby uzyskać swój przepis na rzemiosło Molino kuloodporny","Retorne ao comerciante para obter sua receita para fazer artesanato Molino a prova de balas","Вернуться к трейдеру, чтобы получить ваш рецепт' Молино пуленепробиваемый стекло","Molino kurşun geçirmez camın tarifini elde etmek için tacirlere geri dönün.","回到贸易商那里获取你的配方来制作莫利诺防弹玻璃","「返回貿易商，取得你的配方，以製造 Molino 防彈玻璃」","Volver al comerciante para obtener su receta para elaborar vidrio a prueba de balas Molino"
vetquestitem_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,items,Quest - Note,,,"+Molino Bulletproof Glass Veteran Quest",,"+ Molino bulletproof glass veteran quest","+ Molino Bulletproof Glass Veteran Quest","+ Molino Bulletproof Glass Veteran Quest","+ Molino Bulletproof Glass Veteran Quest","+モリーノ・バレットプルーフ・ガラス・ベテラン・クエスト","+몰리노 불레프루프 유리 베테랑 퀘스트","+ Molino Bulletproof Szkło Veteran Quest","+ Molino Bulletproof Glass Veteran Quest","+ Molino Bulletroproof Glass Veteran","+ Molino Kurşun Geçirmez Cam Gazi Arayış","+Molino 防弹玻璃退伍军人 Quest","+Molino 防彈玻璃資深探險","+ Molino Bulletproof Glass Veteran Quest"
